1.289515590667724609e+01
1.267221927642822266e+01
1.261683273315429688e+01
1.258520221710205078e+01
1.254576683044433594e+01
1.251134967803955078e+01
1.247864246368408203e+01
1.244749259948730469e+01
1.243449497222900391e+01
1.242621612548828125e+01
1.239764118194580078e+01
1.235938453674316406e+01
1.234140968322753906e+01
1.232138442993164062e+01
1.230634021759033203e+01
1.229532718658447266e+01
1.230006504058837891e+01
1.229993820190429688e+01
1.228946399688720703e+01
1.228527545928955078e+01
1.227167129516601562e+01
1.226982402801513672e+01
1.227164268493652344e+01
1.226766872406005859e+01
1.225777626037597656e+01
1.224749279022216797e+01
1.224068450927734375e+01
1.222455787658691406e+01
1.221598434448242188e+01
1.218895530700683594e+01
1.216261672973632812e+01
1.199938488006591797e+01
1.197977447509765625e+01
1.197568607330322266e+01
1.198927879333496094e+01
1.203212928771972656e+01
1.206825065612792969e+01
1.209683322906494141e+01
1.212788677215576172e+01
1.216737747192382812e+01
1.219571495056152344e+01
1.219707679748535156e+01
1.221149635314941406e+01
1.221810436248779297e+01
1.221517848968505859e+01
1.221648883819580078e+01
1.221311759948730469e+01
1.220967483520507812e+01
1.222625732421875000e+01
1.223423671722412109e+01
1.223925209045410156e+01
1.226721954345703125e+01
1.229183864593505859e+01
1.232082366943359375e+01
1.235153102874755859e+01
1.236462306976318359e+01
1.238983440399169922e+01
1.241662216186523438e+01
1.243909168243408203e+01
1.245027828216552734e+01
1.246963214874267578e+01
1.228971576690673828e+01
1.226263999938964844e+01
1.224420738220214844e+01
1.224993038177490234e+01
1.228812503814697266e+01
1.234497070312500000e+01
1.236736679077148438e+01
1.238861179351806641e+01
1.242123794555664062e+01
1.246902847290039062e+01
1.248635387420654297e+01
1.251981544494628906e+01
1.256796741485595703e+01
1.260520648956298828e+01
1.264624309539794922e+01
1.267681598663330078e+01
1.268974590301513672e+01
1.269165611267089844e+01
1.270662498474121094e+01
1.270328617095947266e+01
1.270888042449951172e+01
1.273314476013183594e+01
1.274574661254882812e+01
1.275192642211914062e+01
1.276553726196289062e+01
1.278157806396484375e+01
1.278963375091552734e+01
1.278216457366943359e+01
1.277967739105224609e+01
1.277234172821044922e+01
1.257070541381835938e+01
1.251270771026611328e+01
1.252694702148437500e+01
1.256993389129638672e+01
1.258601474761962891e+01
1.258633518218994141e+01
1.259595680236816406e+01
1.259528446197509766e+01
1.258289813995361328e+01
1.257439231872558594e+01
